category_slug,subcategory,fee_eur,eur_per_point,max_entries_marginal_rule,optimal_n_net_profit,expected_net_profit_eur_at_optimal_n,implied_breakeven_eur_per_point_first_entry,max_entries_relative_marginal_floor,marginal_relative_floor,structural_ceiling_metal_rows,festival_years_sampled
direct,"D05 - Co-creation & User Generated Content",1140,1,0,0,0,4056.9395,5,0.15,4,6
direct,"E01 - Copywriting",1140,1,0,0,0,5205.4795,20,0.15,2,5
direct,"E02 - Art Direction / Design",1140,1,0,0,0,5205.4795,4,0.15,2,4
direct,"E03 - Experience Design",1140,1,0,0,0,4334.6008,13,0.15,3,5
direct,"E04 - Acquisition & Retention",1140,1,0,0,0,2336.0656,15,0.15,4,1
direct,"E05 - Launch / Re-launch",1140,1,0,0,0,6514.2857,4,0.15,3,1
direct,"E06 - Low Budget / High Impact Campaign",1140,1,0,0,0,11400,3,0.15,2,1
direct,"E07 - Single Country Campaign",1140,1,0,0,0,2400,11,0.15,5,1
entertainment,"A02 - Cinema & Theatrical: Non-fiction Film",1545,1,0,0,0,2627.551,20,0.15,2,1
entertainment,"A03 - TV & VOD: Fiction",1545,1,0,0,0,2495.9612,3,0.15,4,1
entertainment,"A04 - TV & VOD: Non-fiction",1545,1,0,0,0,9903.8462,11,0.15,1,1
entertainment,"A05 - Online: Fiction",1545,1,0,0,0,2744.2274,2,0.15,6,1
entertainment,"A06 - Online: Non-fiction",1545,1,0,0,0,6180,11,0.15,3,1
entertainment,"A08 - Live Broadcast / Live Streaming",1545,1,0,0,0,4414.2857,16,0.15,2,3
entertainment,"A09 - Audio Content",1545,1,0,0,0,2744.2274,8,0.15,2,2
entertainment,"A10 - Excellence in Brand Integration & Sponsorships / Partnerships for Branded Content",1545,1,0,0,0,8218.0851,7,0.15,2,2
entertainment,"A11 - Excellence in Audience Engagement or Distribution Strategy for Branded Content",1545,1,0,0,0,5618.1818,10,0.15,3,2
entertainment,"B02 - Talent: Live Experience",1545,1,0,0,0,3740.9201,7,0.15,1,3
entertainment,"B04 - Excellence in Partnerships with Talent",1545,1,0,0,0,9903.8462,10,0.15,2,2
entertainment,"C02 - Digital & Mobile Games",1545,1,0,0,0,3981.9588,19,0.15,1,1
entertainment,"C03 - Excellence in Brand Integration & Promotional Content for Games",1545,1,0,0,0,1563.7652,13,0.15,2,1
entertainment,"D01 - Sports: Film, Series & Audio",1545,1,0,0,0,5618.1818,7,0.15,2,1
entertainment,"D02 - Sports: Live Experience",1545,1,0,0,0,12983.1933,9,0.15,1,1
entertainment,"D03 - Sports: Digital & Social",1545,1,0,0,0,9903.8462,6,0.15,2,1
entertainment,"D06 - Excellence in Audience Engagement or Distribution Strategy for Sports Entertainment",1545,1,0,0,0,3862.5,16,0.15,2,1
entertainment,"D07 - Sports for Good",1545,1,0,0,0,5498.2206,7,0.15,2,1
entertainment,"E01 - Innovation in Branded Content",1545,1,0,0,0,2448.4945,4,0.15,7,5
entertainment-lions-for-music,"A01 - Excellence in Music Video",1545,1,0,0,0,2309.417,8,0.15,5,8
entertainment-lions-for-music,"A03 - Brand or Product Integration into Music Content",1545,1,0,0,0,2399.0683,3,0.15,3,2
entertainment-lions-for-music,"B02 - Fan Engagement / Community Building",1545,1,0,0,0,3252.6316,8,0.15,3,4
entertainment-lions-for-music,"C01 - Use of Music Streaming Platform or Video Hosting Service",1545,1,0,0,0,2376.9231,5,0.15,1,2
entertainment-lions-for-music,"D01 - Use of Original Composition",1545,1,0,0,0,4186.9919,20,0.15,3,2
entertainment-lions-for-music,"D02 - Use of Licensed / Adapted Music",1545,1,0,0,0,2288.8889,11,0.15,2,4
entertainment-lions-for-music,"D03 - Artist as a Brand or Cause Ambassador",1545,1,0,0,0,2778.777,11,0.15,4,4
entertainment-lions-for-music,"D05 - Production of Exclusive Artist Content in Partnership with a Brand or a Cause",1545,1,0,0,0,1993.5484,14,0.15,3,2
entertainment-lions-for-music,"D06 - Excellence in Music / Brand Partnership",1545,1,0,0,0,1716.6667,20,0.15,1,1
film,"A01 - Food & Drink",1545,1,0,0,0,4753.8462,13,0.15,16,5
film,"A02 - Other FMCG",1545,1,0,0,0,1412.2486,5,0.15,6,2
film,"A04 - Consumer Durables",1545,1,0,0,0,2575,6,0.15,5,4
film,"A05 - Automotive",1545,1,0,0,0,3584.6868,9,0.15,4,2
film,"A06 - Retail",1545,1,0,0,0,1765.7143,4,0.15,9,4
film,"A07 - Travel",1545,1,0,0,0,6866.6667,5,0.15,2,1
film,"A09 - Media / Entertainment",1545,1,0,0,0,1817.6471,6,0.15,9,2
film,"A11 - Consumer Services",1545,1,0,0,0,5874.5247,9,0.15,3,1
film,"A12 - Corporate Social Responsibility (CSR) / Corporate Image",1545,1,0,0,0,5618.1818,13,0.15,2,2
film,"A13 - Not-for-profit / Charity",1545,1,0,0,0,3921.3198,20,0.15,4,1
film,"B01 - Food & Drink",1545,1,0,0,0,5364.5833,8,0.15,7,5
film,"B02 - Other FMCG",1545,1,0,0,0,3388.1579,7,0.15,4,4
film,"B03 - Healthcare",1545,1,0,0,0,2148.8178,11,0.15,2,5
film,"B04 - Consumer Durables",1545,1,0,0,0,6180,7,0.15,2,4
film,"B05 - Automotive",1545,1,0,0,0,4414.2857,7,0.15,1,3
film,"B06 - Retail",1545,1,0,0,0,5498.2206,5,0.15,4,4
film,"B07 - Travel",1545,1,0,0,0,5618.1818,13,0.15,2,2
film,"B08 - Leisure",1545,1,0,0,0,12983.1933,7,0.15,3,1
film,"B09 - Media / Entertainment",1545,1,0,0,0,1545,2,0.15,5,2
film,"B10 - B2B",1545,1,0,0,0,6035.1563,16,0.15,1,1
film,"B11 - Consumer Services",1545,1,0,0,0,4936.1022,11,0.15,4,1
film,"B12 - Corporate Social Responsibility (CSR) / Corporate Image",1545,1,0,0,0,4491.2791,5,0.15,4,2
film,"B13 - Not-for-profit / Charity",1545,1,0,0,0,7253.5211,18,0.15,8,1
film,"D01 - Screens & Events",1545,1,0,0,0,11195.6522,7,0.15,4,4
film,"D03 - 360° & VR Film",1545,1,0,0,0,5364.5833,6,0.15,1,1
film,"E01 - Use of TV / Cinema Film",1545,1,0,0,0,12360,7,0.15,1,1
film,"E02 - Use of Online Film",1545,1,0,0,0,1404.5455,20,0.15,2,1
health-wellness,"B01 - Brand-led Education & Awareness",1315,1,0,0,0,3138.4248,11,0.15,12,6
health-wellness,"B02 - Non-profit / Foundation-led Education & Awareness",1315,1,0,0,0,4781.8182,6,0.15,11,6
health-wellness,"C02 - Health Services & Facilities",1315,1,0,0,0,5136.7188,7,0.15,5,5
industry-craft,"A01 - Brand & Communications Design",1140,1,0,0,0,1704.0359,10,0.15,3,5
industry-craft,"A04 - Outdoor",1140,1,0,0,0,5876.2887,20,0.15,4,2
industry-craft,"B01 - Brand & Communications Design",1140,1,0,0,0,1786.8339,3,0.15,4,6
industry-craft,"B03 - Print & Publishing",1140,1,0,0,0,3958.3333,6,0.15,19,6
industry-craft,"B04 - Outdoor",1140,1,0,0,0,1841.6801,17,0.15,28,2
industry-craft,"C01 - Brand & Communications Design",1140,1,0,0,0,2893.401,7,0.15,2,5
industry-craft,"C03 - Print & Publishing",1140,1,0,0,0,3444.1088,12,0.15,6,5
industry-craft,"C04 - Outdoor",1140,1,0,0,0,5700,2,0.15,8,2
industry-craft,"D01 - Brand & Communications Design",1140,1,0,0,0,1962.1343,17,0.15,2,3
industry-craft,"D02 - Print & Publishing",1140,1,0,0,0,2645.0116,9,0.15,15,2
industry-craft,"D03 - Outdoor",1140,1,0,0,0,2850,14,0.15,18,2
industry-craft,"E03 - Print & Publishing",1140,1,0,0,0,3800,8,0.15,5,5
industry-craft,"E04 - Outdoor",1140,1,0,0,0,2171.4286,20,0.15,6,2
innovation,"A03 - Technological Development",1140,1,0,0,0,2146.8927,12,0.15,2,1
media,"A01 - Food & Drink",1315,1,0,0,0,2883.7719,19,0.15,2,6
media,"A02 - AR",1315,1,0,0,0,2213.8047,17,0.15,2,4
media,"A02 - Other FMCG",1315,1,0,0,0,3287.5,20,0.15,2,2
media,"A03 - VR",1315,1,0,0,0,2417.2794,20,0.15,2,2
media,"A04 - 360° Videos",1315,1,0,0,0,2563.3528,11,0.15,1,1
media,"A04 - Consumer Durables",1315,1,0,0,0,3138.4248,20,0.15,2,1
media,"A05 - Networked / Connected Devices",1315,1,0,0,0,1547.0588,18,0.15,3,1
media,"A06 - Retail",1315,1,0,0,0,2476.4595,4,0.15,2,2
media,"A07 - Data / Insight",1315,1,0,0,0,1290.4809,18,0.15,2,1
media,"A07 - Travel",1315,1,0,0,0,2768.4211,11,0.15,3,2
media,"A08 - Innovative use of Technology",1315,1,0,0,0,1930.9838,12,0.15,5,1
media,"A08 - Leisure",1315,1,0,0,0,1245.2652,20,0.15,2,2
media,"A09 - Media / Entertainment",1315,1,0,0,0,8766.6667,8,0.15,1,2
media,"A09 - Use of Advanced Learning Technologies",1315,1,0,0,0,2922.2222,20,0.15,1,1
media,"A12 - Corporate Social Responsibility (CSR) / Corporate Image",1315,1,0,0,0,3563.6856,18,0.15,3,2
media,"A13 - Not-for-profit / Charity",1315,1,0,0,0,3506.6667,10,0.15,2,1
media,"B01 - Use of TV & Other Screens",1315,1,0,0,0,5000,13,0.15,3,3
media,"B02 - Charity & Non-profit led Mobile Websites",1315,1,0,0,0,876.6667,11,0.15,1,1
media,"B03 - Use of Print / Outdoor",1315,1,0,0,0,3238.9163,16,0.15,5,5
media,"B04 - Use of Ambient Media: Small Scale",1315,1,0,0,0,3506.6667,6,0.15,3,4
media,"B05 - Use of Ambient Media: Large Scale",1315,1,0,0,0,1894.8127,11,0.15,6,5
media,"B06 - Use of Events",1315,1,0,0,0,2476.4595,13,0.15,4,5
media,"B07 - Use of Stunts",1315,1,0,0,0,3094.1176,3,0.15,6,5
media,"B08 - Use of Digital Platforms",1315,1,0,0,0,3972.8097,9,0.15,3,8
media,"B09 - Use of Mobile",1315,1,0,0,0,3563.6856,4,0.15,2,6
media,"B10 - Use of Social Platforms",1315,1,0,0,0,3389.1753,4,0.15,6,7
media,"B11 - Use of Technology",1315,1,0,0,0,1983.4087,16,0.15,3,2
media,"C01 - Content for User Engagement",1315,1,0,0,0,3184.0194,16,0.15,2,5
media,"C01 - Use of Data-driven Insight",1315,1,0,0,0,1536.215,20,0.15,2,3
media,"C02 - Real-time Response",1315,1,0,0,0,1401.919,14,0.15,2,3
media,"C02 - Use of Real-time Data",1315,1,0,0,0,2104,8,0.15,4,4
media,"C03 - Co-creation & User Generated Content",1315,1,0,0,0,2169.967,14,0.15,3,5
media,"C03 - Data-driven Targeting",1315,1,0,0,0,3563.6856,19,0.15,2,2
media,"C04 - Targeted Communication",1315,1,0,0,0,3389.1753,16,0.15,5,3
media,"C05 - Social Trends",1315,1,0,0,0,1813.7931,6,0.15,4,3
media,"C06 - Influencer / Talent",1315,1,0,0,0,3002.2831,2,0.15,4,4
media,"C07 - Social Business & Commerce",1315,1,0,0,0,2061.1285,13,0.15,2,2
media,"C08 - Social Purpose",1315,1,0,0,0,1813.7931,3,0.15,6,4
media,"D02 - Games",1315,1,0,0,0,1330.9717,11,0.15,1,1
media,"D02 - Use of Branded Content created for Digital or Social",1315,1,0,0,0,4565.9722,15,0.15,15,1
media,"D03 - Utility Apps",1315,1,0,0,0,1767.4731,5,0.15,2,1
media,"D04 - Brand-led Mobile Apps",1315,1,0,0,0,4888.4758,8,0.15,1,1
media,"E01 - Excellence in Media Insights & Strategy",1315,1,0,0,0,2922.2222,6,0.15,3,2
media,"E01 - Excellence in Mobile Campaign & Messaging",1315,1,0,0,0,1421.6216,4,0.15,1,2
media,"E02 - Excellence in Media Planning",1315,1,0,0,0,626.1905,16,0.15,1,1
media,"E03 - Excellence in Media Execution",1315,1,0,0,0,1767.4731,20,0.15,4,4
outdoor,"A01 - Food & Drink",1140,1,0,0,0,2400,8,0.15,6,5
outdoor,"A02 - Other FMCG",1140,1,0,0,0,1414.3921,6,0.15,7,3
outdoor,"A03 - Healthcare",1140,1,0,0,0,2893.401,20,0.15,3,1
outdoor,"A06 - Retail",1140,1,0,0,0,817.7905,10,0.15,13,4
outdoor,"A08 - Leisure",1140,1,0,0,0,4560,20,0.15,3,1
outdoor,"A09 - Media / Entertainment",1140,1,0,0,0,2992.126,20,0.15,6,2
outdoor,"A11 - Consumer Services",1140,1,0,0,0,2850,20,0.15,4,1
outdoor,"A12 - Corporate Social Responsibility (CSR) / Corporate Image",1140,1,0,0,0,3140.4959,4,0.15,4,1
outdoor,"A13 - Not-for-profit / Charity",1140,1,0,0,0,6063.8298,8,0.15,3,1
outdoor,"B01 - Food & Drink",1140,1,0,0,0,2171.4286,12,0.15,6,5
outdoor,"B03 - Healthcare",1140,1,0,0,0,3573.6677,10,0.15,3,2
outdoor,"B04 - Consumer Durables",1140,1,0,0,0,1614.7309,20,0.15,4,2
outdoor,"B05 - Automotive",1140,1,0,0,0,1598.878,10,0.15,3,3
outdoor,"B06 - Retail",1140,1,0,0,0,1900,16,0.15,16,3
outdoor,"B08 - Leisure",1140,1,0,0,0,2222.2222,7,0.15,6,1
outdoor,"B09 - Media / Entertainment",1140,1,0,0,0,4789.916,17,0.15,3,1
outdoor,"B11 - Consumer Services",1140,1,0,0,0,2938.1443,15,0.15,5,1
outdoor,"B13 - Not-for-profit / Charity",1140,1,0,0,0,2072.7273,20,0.15,8,1
outdoor,"C01 - Animated Digital Screens",1140,1,0,0,0,2462.203,13,0.15,5,4
outdoor,"C02 - Interactive Digital Screens",1140,1,0,0,0,2938.1443,20,0.15,1,1
outdoor,"C03 - Dynamic Digital Screens",1140,1,0,0,0,2280,4,0.15,3,2
outdoor,"D01 - Displays",1140,1,0,0,0,2567.5676,9,0.15,8,6
outdoor,"D05 - Interactive Experiences",1140,1,0,0,0,3040,8,0.15,4,1
outdoor,"D07 - Immersive Experiences",1140,1,0,0,0,986.1592,9,0.15,4,1
outdoor,"E01 - Standard Sites",1140,1,0,0,0,3257.1429,7,0.15,8,2
outdoor,"E02 - Ambient Outdoor",1140,1,0,0,0,2850,9,0.15,3,6
outdoor,"E03 - Technology",1140,1,0,0,0,2938.1443,8,0.15,7,3
pharma,"A03 - Regulated: Healthcare Professional",1315,1,0,0,0,3822.6744,8,0.15,5,4
pharma,"A05 - Non-regulated: Direct to Patient",1315,1,0,0,0,618.8235,9,0.15,1,1
pharma,"B01 - Regulated",1315,1,0,0,0,2444.2379,5,0.15,8,4
pharma,"B02 - Non-Regulated",1315,1,0,0,0,2213.8047,5,0.15,6,4
pharma,"C01 - Regulated",1315,1,0,0,0,2286.9565,12,0.15,2,3
pharma,"D01 - Regulated",1315,1,0,0,0,2444.2379,10,0.15,5,4
pharma,"D02 - Non-Regulated",1315,1,0,0,0,1656.1713,10,0.15,2,4
pharma,"E01 - Regulated",1315,1,0,0,0,1480.8559,20,0.15,2,1
pr,"A01 - Food & Drink",1315,1,0,0,0,2365.1079,4,0.15,2,5
pr,"A04 - Consumer Durables",1315,1,0,0,0,5000,20,0.15,1,2
pr,"A05 - Automotive",1315,1,0,0,0,7514.2857,14,0.15,2,2
pr,"A06 - Retail",1315,1,0,0,0,1894.8127,15,0.15,4,3
pr,"A09 - Media / Entertainment",1315,1,0,0,0,3094.1176,7,0.15,2,2
pr,"A11 - Consumer Services",1315,1,0,0,0,3757.1429,10,0.15,1,1
pr,"A12 - Not-for-profit / Charity",1315,1,0,0,0,10520,4,0.15,3,1
pr,"B01 - Mobile & Apps",1315,1,0,0,0,3451.4436,3,0.15,2,1
pr,"B02 - Social Community Building & Management",1315,1,0,0,0,3563.6856,15,0.15,6,2
pr,"B03 - Real-time Response",1315,1,0,0,0,3138.4248,17,0.15,4,5
pr,"B04 - Co-creation & User Generated Content",1315,1,0,0,0,3002.2831,17,0.15,2,2
pr,"B05 - Innovative Use of Social Media",1315,1,0,0,0,2286.9565,6,0.15,4,1
pr,"B06 - Websites & Microsites",1315,1,0,0,0,5260,13,0.15,1,1
pr,"C01 - Research, Data Analytics & Insight Generation",1315,1,0,0,0,4888.4758,16,0.15,1,1
pr,"C02 - PR Excellence in Effectiveness",1315,1,0,0,0,3563.6856,14,0.15,1,1
pr,"D01 - Media Relations",1315,1,0,0,0,1710.013,10,0.15,3,5
pr,"D02 - Use of Events & Stunts",1315,1,0,0,0,6994.6809,5,0.15,12,7
pr,"D03 - Use of Celebrity, Influencers & Key Opinion Leaders",1315,1,0,0,0,8766.6667,2,0.15,3,2
pr,"D04 - Launch / Re-launch",1315,1,0,0,0,4383.3333,5,0.15,3,2
pr,"D05 - Brand Voice & Strategic Storytelling",1315,1,0,0,0,5136.7188,6,0.15,6,2
pr,"D06 - Content-led Engagement & Marketing",1315,1,0,0,0,4122.2571,3,0.15,3,2
pr,"D07 - Use of Technology",1315,1,0,0,0,3822.6744,6,0.15,4,2
pr,"E01 - Corporate Image, Communication & Reputation Management",1315,1,0,0,0,2311.0721,16,0.15,5,7
pr,"E02 - Public Affairs & Lobbying",1315,1,0,0,0,2661.9433,15,0.15,4,5
pr,"E03 - Crisis Communications & Issue Management",1315,1,0,0,0,1073.4694,14,0.15,1,1
pr,"E04 - Corporate Social Responsibility",1315,1,0,0,0,4046.1538,8,0.15,4,2
pr,"E05 - Internal Communications & Employee Engagement",1315,1,0,0,0,2041.9255,5,0.15,1,2
pr,"E06 - Sponsorship & Brand Partnership",1315,1,0,0,0,5000,10,0.15,3,2
pr,"E07 - Low Budget / High Impact Campaign",1315,1,0,0,0,2563.3528,4,0.15,4,1
pr,"E08 - Multi-country Campaign",1315,1,0,0,0,4565.9722,13,0.15,1,1
pr,"E09 - Single Country Campaign",1315,1,0,0,0,2023.0769,12,0.15,3,1
print-publishing,"A01 - Food & Drink",1140,1,0,0,0,2072.7273,11,0.15,9,6
print-publishing,"A02 - Other FMCG",1140,1,0,0,0,1446.7005,20,0.15,7,3
print-publishing,"A03 - Healthcare",1140,1,0,0,0,2893.401,20,0.15,6,1
print-publishing,"A04 - Consumer Durables",1140,1,0,0,0,3140.4959,13,0.15,14,4
print-publishing,"A05 - Automotive",1140,1,0,0,0,3089.4309,19,0.15,9,2
print-publishing,"A06 - Retail",1140,1,0,0,0,1024.2588,5,0.15,17,4
print-publishing,"A08 - Leisure",1140,1,0,0,0,1200,13,0.15,7,2
print-publishing,"A09 - Media / Entertainment",1140,1,0,0,0,1982.6087,16,0.15,9,2
print-publishing,"A10 - B2B",1140,1,0,0,0,2024.8668,9,0.15,3,1
print-publishing,"A12 - Corporate Social Responsibility (CSR) / Corporate Image",1140,1,0,0,0,3800,12,0.15,6,2
print-publishing,"A13 - Not-for-profit / Charity",1140,1,0,0,0,3089.4309,4,0.15,5,1
print-publishing,"B01 - Commercial Publications",1140,1,0,0,0,907.6433,2,0.15,7,7
print-publishing,"B02 - Publications for Good",1140,1,0,0,0,2252.9644,20,0.15,2,3
print-publishing,"C01 - Adapted Print",1140,1,0,0,0,2602.7397,5,0.15,2,3
print-publishing,"C02 - Innovative Use of Print",1140,1,0,0,0,1482.4447,10,0.15,6,3
social-creator,"A04 - Consumer Durables",1315,1,0,0,0,2922.2222,12,0.15,3,1
social-creator,"A05 - Automotive",1315,1,0,0,0,4781.8182,7,0.15,1,1
social-creator,"A06 - Retail",1315,1,0,0,0,2961.7117,20,0.15,4,4
social-creator,"A07 - Travel",1315,1,0,0,0,2533.7187,6,0.15,1,2
social-creator,"A08 - Leisure",1315,1,0,0,0,1168.8889,20,0.15,1,2
social-creator,"A09 - Media / Entertainment",1315,1,0,0,0,13150,14,0.15,1,1
social-creator,"A11 - Consumer Services",1315,1,0,0,0,6994.6809,9,0.15,1,1
social-creator,"A12 - Corporate Social Responsibility (CSR) / Corporate Image",1315,1,0,0,0,4781.8182,13,0.15,1,2
social-creator,"A13 - Not-for-profit / Charity",1315,1,0,0,0,19057.971,8,0.15,1,1
social-creator,"B01 - Emerging Platforms",1315,1,0,0,0,2840.1728,9,0.15,3,1
social-creator,"B02 - Innovative Use of Community",1315,1,0,0,0,10520,8,0.15,3,1
social-creator,"C01 - Reach & Impact",1315,1,0,0,0,3287.5,8,0.15,1,1
social-creator,"C02 - Partnerships",1315,1,0,0,0,4383.3333,13,0.15,6,6
social-creator,"C03 - Content Creation",1315,1,0,0,0,4888.4758,5,0.15,2,1
social-creator,"C04 - Content Placement",1315,1,0,0,0,2840.1728,11,0.15,2,1
social-creator,"C05 - Social Video",1315,1,0,0,0,6383.4951,9,0.15,6,1
social-creator,"C06 - Co-creation & User Generated Content",1315,1,0,0,0,2444.2379,7,0.15,2,1
social-creator,"D01 - Community Building & Management",1315,1,0,0,0,3337.5635,6,0.15,2,1
social-creator,"D02 - Audience Targeting / Engagement Strategies",1315,1,0,0,0,3972.8097,5,0.15,3,1
social-creator,"D03 - Real-time Response",1315,1,0,0,0,4297.3856,10,0.15,2,1
social-creator,"D06 - Brand Storytelling",1315,1,0,0,0,5136.7188,7,0.15,3,1
social-creator,"E01 - Multi-platform Social Campaign",1315,1,0,0,0,2390.9091,10,0.15,7,3
social-creator,"E02 - Sponsorship & Brand Partnership",1315,1,0,0,0,3337.5635,8,0.15,3,7
social-creator,"E03 - Low Budget / High Impact Campaign",1315,1,0,0,0,8067.4847,2,0.15,1,1
social-creator,"E04 - Social Purpose",1315,1,0,0,0,13989.3617,14,0.15,2,1
social-creator,"E05 - Single Country Campaign",1315,1,0,0,0,3389.1753,15,0.15,3,1
sustainable-development-goals,"A03 - Good Health and Well-being",1140,1,0,0,0,6298.3425,5,0.15,5,7
sustainable-development-goals,"A05 - Gender Equality",1140,1,0,0,0,4237.9182,9,0.15,5,7
sustainable-development-goals,"B02 - Affordable and Clean Energy",1140,1,0,0,0,6063.8298,8,0.15,2,2
sustainable-development-goals,"B03 - Sustainable Cities and Communities",1140,1,0,0,0,3257.1429,10,0.15,2,7
sustainable-development-goals,"B04 - Responsible Consumption and Production",1140,1,0,0,0,4672.1311,17,0.15,3,6
sustainable-development-goals,"B05 - Climate Action",1140,1,0,0,0,1806.6561,17,0.15,3,6
sustainable-development-goals,"B06 - Life Below Water",1140,1,0,0,0,2370.0624,15,0.15,3,2
sustainable-development-goals,"B07 - Life on Land",1140,1,0,0,0,1446.7005,14,0.15,3,3
sustainable-development-goals,"C03 - Reduced Inequalities",1140,1,0,0,0,4789.916,10,0.15,4,8
sustainable-development-goals,"D01 - Peace, Justice and Strong Institutions",1140,1,0,0,0,3573.6677,5,0.15,3,7
sustainable-development-goals,"E01 - Partnerships for the Goals",1140,1,0,0,0,1688.8889,15,0.15,3,3
audio-radio,"A10 - Consumer Services / Business to Business",1140,1,0,0,0,2252.9644,11,0.15,3,1
audio-radio,"A11 - Not-for-profit / Charity / Government",1140,1,0,0,0,7916.6667,11,0.15,1,1
audio-radio,"C02 - Use of Audio Technology / Voice -Activation",1140,1,0,0,0,898.3452,8,0.15,3,1
audio-radio,"C03 - Branded Content / Podcasts",1140,1,0,0,0,1112.1951,20,0.15,2,1
audio-radio,"D03 - Single-market Campaign",1140,1,0,0,0,2992.126,20,0.15,3,1
audio-radio,"D04 - Social Behaviour & Cultural Insight",1140,1,0,0,0,2682.3529,6,0.15,5,1
audio-radio,"D05 - Breakthrough on a Budget",1140,1,0,0,0,4145.4545,20,0.15,1,1
brand-experience-activation,"A03 - Healthcare",1315,1,0,0,0,3138.4248,12,0.15,2,4
brand-experience-activation,"A07 - Travel",1315,1,0,0,0,8766.6667,7,0.15,1,1
brand-experience-activation,"A10 - Consumer Services / Business to Business",1315,1,0,0,0,4781.8182,10,0.15,1,1
brand-experience-activation,"A11 - Not-for-profit / charity / government",1315,1,0,0,0,6994.6809,5,0.15,1,1
brand-experience-activation,"B02 - Use of Mobile",1315,1,0,0,0,6173.7089,6,0.15,4,2
brand-experience-activation,"B03 - Use of Website / Microsites",1315,1,0,0,0,4201.278,6,0.15,1,4
brand-experience-activation,"B04 - New Realities & Voice-activation",1315,1,0,0,0,5260,15,0.15,2,3
brand-experience-activation,"B05 - Branded Games",1315,1,0,0,0,3337.5635,20,0.15,3,3
brand-experience-activation,"B07 - Tangible & Spatial Technology",1315,1,0,0,0,2961.7117,9,0.15,1,4
brand-experience-activation,"B09 - Tech-led Brand Experience",1315,1,0,0,0,3337.5635,7,0.15,3,5
brand-experience-activation,"B10 - Cross-platform Digital Experience",1315,1,0,0,0,1593.9394,11,0.15,2,3
brand-experience-activation,"C03 - Loyalty Programmes",1315,1,0,0,0,2023.0769,20,0.15,2,1
brand-experience-activation,"D01 - Live Brand Experience or Activation",1315,1,0,0,0,7265.1934,3,0.15,5,7
brand-experience-activation,"D02 - Guerilla Marketing & Stunts",1315,1,0,0,0,3389.1753,10,0.15,5,1
brand-experience-activation,"D06 - 360 Integrated Brand Experience",1315,1,0,0,0,7781.0651,8,0.15,2,5
brand-experience-activation,"E01 - Local Brand",1315,1,0,0,0,2335.7016,6,0.15,2,6
brand-experience-activation,"E02 - Challenger Brand",1315,1,0,0,0,3506.6667,12,0.15,2,5
brand-experience-activation,"E03 - Single-market Campaign",1315,1,0,0,0,8429.4872,9,0.15,2,3
brand-experience-activation,"E04 - Social Behaviour & Cultural Insight",1315,1,0,0,0,4781.8182,5,0.15,7,2
brand-experience-activation,"E05 - Breakthrough on a Budget",1315,1,0,0,0,20873.0159,8,0.15,1,1
creative-commerce,"A11 - Not-for-profit / charity / government",1315,1,0,0,0,3693.8202,15,0.15,1,1
creative-commerce,"B01 - Payment Solutions: Software & Apps",1315,1,0,0,0,478.1818,15,0.15,1,1
creative-commerce,"C03 - Retail Promotions & In-store Integration",1315,1,0,0,0,2236.3946,20,0.15,1,1
creative-commerce,"C05 - Social Business & Commerce",1315,1,0,0,0,939.2857,15,0.15,1,1
creative-commerce,"F02 - Challenger Brand",1315,1,0,0,0,2023.0769,15,0.15,1,1
creative-commerce,"F03 - Single-market Campaign",1315,1,0,0,0,14943.1818,16,0.15,1,1
creative-commerce,"F04 - Social Behaviour & Cultural Insight",1315,1,0,0,0,9131.9444,13,0.15,1,1
creative-data,"A01 - Data-enhanced Creativity",1315,1,0,0,0,3622.5895,5,0.15,2,5
creative-data,"A02 - Data-driven Targeting",1315,1,0,0,0,2883.7719,13,0.15,3,4
creative-data,"A03 - Data-driven Consumer Product",1315,1,0,0,0,1430.9032,5,0.15,2,5
creative-data,"A04 - Data Storytelling",1315,1,0,0,0,3757.1429,10,0.15,4,6
creative-data,"A05 - Data Visualisation",1315,1,0,0,0,3506.6667,6,0.15,3,5
creative-data,"A07 - Use of Real-time Data",1315,1,0,0,0,3890.5325,6,0.15,2,4
creative-data,"A08 - Social Data & Insight",1315,1,0,0,0,1523.7543,5,0.15,2,4
creative-data,"A09 - Creative Data Collection & Research",1315,1,0,0,0,1513.2336,20,0.15,2,2
creative-data,"A10 - Data Integration",1315,1,0,0,0,2768.4211,9,0.15,2,6
creative-effectiveness,"A02 - Creative Effectiveness for Charity/Non-profit",2310,1,0,0,0,3422.2222,20,0.15,2,1
creative-effectiveness,"A03 - Multi-market Creative Effectiveness",2310,1,0,0,0,3080,13,0.15,1,1
creative-effectiveness,"B01 - Local Brand",2310,1,0,0,0,1477.9271,20,0.15,2,2
creative-effectiveness,"B03 - Single-market Campaign",2310,1,0,0,0,15400,4,0.15,1,1
creative-effectiveness,"B04 - Social Behaviour & Cultural Insight",2310,1,0,0,0,8020.8333,20,0.15,2,1
creative-strategy,"A01 - FMCG",1315,1,0,0,0,2630,10,0.15,1,1
creative-strategy,"A02 - Healthcare",1315,1,0,0,0,2922.2222,8,0.15,1,2
creative-strategy,"A04 - Automotive",1315,1,0,0,0,876.6667,12,0.15,1,2
creative-strategy,"A07 - Consumer Services / Business to Business",1315,1,0,0,0,4201.278,6,0.15,1,1
